//X,Y,Z
1 1 53376
1 2 52848
1 3 53280
1 4 53520
1 5 54264
1 6 53280
1 7 52968
1 8 52824
1 9 53544
1 10 54408
1 11 53760
1 12 53472
1 13 54432
1 14 53688
1 15 54264
1 16 55056
1 17 55200
1 18 56640
1 19 55944
1 20 55488
1 21 55800
1 22 56352
1 23 55008
1 24 56208
1 25 59016
1 26 58968
1 27 61944
1 28 67632
1 29 68040
1 30 62160
1 31 72792
1 32 54096
1 33 56424
1 34 57384
1 35 57888
1 36 58344
1 37 60000
1 38 57216
1 39 61872
1 40 56472
1 41 56280
1 42 61488
1 43 59400
1 44 60792
1 45 55200
1 46 58752
1 47 56712
1 48 55176
1 49 56328
1 50 57504

2 1 57576
2 2 57648
2 3 57312
2 4 56784
2 5 57576
2 6 57840
2 7 57672
2 8 57384
2 9 58536
2 10 57240
2 11 56688
2 12 57144
2 13 57720
2 14 56976
2 15 57744
2 16 57264
2 17 57528
2 18 57072
2 19 56544
2 20 56208
2 21 57528
2 22 57048
2 23 57144
2 24 56568
2 25 57000
2 26 56304
2 27 55056
2 28 55704
2 29 55896
2 30 55920
2 31 57360
2 32 56856
2 33 57480
2 34 56208
2 35 56784
2 36 56736
2 37 57360
2 38 56400
2 39 55416
2 40 57120
2 41 57096
2 42 55968
2 43 55680
2 44 57000
2 45 57384
2 46 57624
2 47 56952
2 48 56400
2 49 56184
2 50 57552

3 1 56520
3 2 56424
3 3 56328
3 4 56016
3 5 56544
3 6 56616
3 7 56352
3 8 56664
3 9 56544
3 10 56880
3 11 55944
3 12 56640
3 13 56880
3 14 56136
3 15 56880
3 16 55872
3 17 56616
3 18 56448
3 19 55896
3 20 56592
3 21 56640
3 22 55632
3 23 55608
3 24 55992
3 25 55368
3 26 55464
3 27 54864
3 28 54576
3 29 54168
3 30 54888
3 31 54168
3 32 55104
3 33 56040
3 34 56016
3 35 55272
3 36 56064
3 37 55272
3 38 55896
3 39 56952
3 40 56232
3 41 54504
3 42 55848
3 43 54600
3 44 56616
3 45 56400
3 46 55944
3 47 56304
3 48 56400
3 49 56064
3 50 56424

4 1 55272
4 2 55128
4 3 54816
4 4 54552
4 5 55152
4 6 53808
4 7 54960
4 8 55224
4 9 54216
4 10 54648
4 11 54960
4 12 54768
4 13 55464
4 14 54912
4 15 54888
4 16 55368
4 17 55368
4 18 54144
4 19 55080
4 20 53784
4 21 54480
4 22 55272
4 23 53712
4 24 55248
4 25 54960
4 26 54672
4 27 55152
4 28 54624
4 29 53160
4 30 54456
4 31 55008
4 32 54984
4 33 56304
4 34 54336
4 35 55032
4 36 52920
4 37 54816
4 38 54624
4 39 55344
4 40 54768
4 41 55704
4 42 55104
4 43 56352
4 44 55344
4 45 55560
4 46 54960
4 47 55464
4 48 54240
4 49 54984
4 50 55680

5 1 54168
5 2 54960
5 3 54240
5 4 53112
5 5 55152
5 6 54888
5 7 54360
5 8 53448
5 9 54624
5 10 54768
5 11 55008
5 12 54504
5 13 55296
5 14 54936
5 15 54744
5 16 55200
5 17 55464
5 18 54648
5 19 53928
5 20 53784
5 21 54792
5 22 54984
5 23 54528
5 24 55704
5 25 54648
5 26 56976
5 27 56904
5 28 58176
5 29 57288
5 30 58224
5 31 55368
5 32 55560
5 33 54528
5 34 55056
5 35 54432
5 36 54600
5 37 55440
5 38 54000
5 39 55176
5 40 54888
5 41 54576
5 42 57408
5 43 54768
5 44 55032
5 45 55320
5 46 55776
5 47 54912
5 48 57696
5 49 54912
5 50 55344

6 1 54336
6 2 54504
6 3 54312
6 4 54552
6 5 54288
6 6 55224
6 7 54696
