//X,Y,Z
1 1 26596.8
1 2 52847.9
1 3 33518.5
1 4 42615.3
1 5 36456.3
1 6 54385.4
1 7 43199.9
1 8 43729
1 9 27060.8
1 10 43175.9
1 11 45270.7
1 12 39785.2
1 13 38309
1 14 44366.7
1 15 33947.6
1 16 2353.43
1 17 2301.95
1 18 2403.1
1 19 2355.9
1 20 9571.24
1 21 2279.91
1 22 2251.28
1 23 7249.89
1 24 2296.94
1 25 2239.18
1 26 2254.11
1 27 2250.97
1 28 2219.35
1 29 2232.95
1 30 2240.4
1 31 2266.46
1 32 19812.5
1 33 2320.24
1 34 2282.44
1 35 2333.35
1 36 32642
1 37 2300.62
1 38 2298.54
1 39 2310.76
1 40 2284.47
1 41 2357.33
1 42 2275.34
1 43 2331.44
1 44 2278.43
1 45 34071
1 46 2327.8
1 47 2290.59
1 48 2346.42
1 49 2362.1
1 50 2306.9

2 1 52539.7
2 2 6641.19
2 3 68222.6
2 4 8824.92
2 5 10035.3
2 6 82022.6
2 7 19913.2
2 8 76386.9
2 9 44499
2 10 228191
2 11 306014
2 12 55385.2
2 13 95128.5
2 14 307881
2 15 68092.8
2 16 13057
2 17 7646.41
2 18 4936.26
2 19 12879.9
2 20 7526.87
2 21 4323.46
2 22 3182.76
2 23 4169.14
2 24 3522.43
2 25 6525.49
2 26 3288.46
2 27 3767.72
2 28 2994.1
2 29 3181.23
2 30 3014.91
2 31 3132.26
2 32 8415.3
2 33 31371.9
2 34 65092.7
2 35 4078.71
2 36 7288.54
2 37 4936.25
2 38 33161.5
2 39 34769
2 40 118748
2 41 4988.38
2 42 4376.98
2 43 3779.78
2 44 66741.8
2 45 7496.98
2 46 3145.74
2 47 32785.9
2 48 138774
2 49 89282.7
2 50 33139.5

3 1 6190.18
3 2 49517.6
3 3 10052.7
3 4 29231.6
3 5 8219.86
3 6 4140.21
3 7 3659.57
3 8 44553
3 9 4720.81
3 10 25879
3 11 3952.09
3 12 5202.22
3 13 6558.84
3 14 45395
3 15 65572.3
3 16 28846.5
3 17 15344.7
3 18 2777.95
3 19 4031.89
3 20 3833.88
3 21 3579.59
3 22 3317.28
3 23 3336.08
3 24 3596.44
3 25 3402.33
3 26 3204.69
3 27 2734.44
3 28 3416.16
3 29 3148.58
3 30 3017.99
3 31 2897.12
3 32 3544.45
3 33 4218.46
3 34 4071.41
3 35 4108.31
3 36 3703.81
3 37 3397.77
3 38 3581.68
3 39 8688.03
3 40 3702.73
3 41 3378.55
3 42 4786.32
3 43 3505.7
3 44 3987.93
3 45 3623.92
3 46 5368.43
3 47 13849.2
3 48 12901.9
3 49 3549.96
3 50 5686.93

4 1 2853.39
4 2 3581.23
4 3 3117.77
4 4 3046.84
4 5 3538.82
4 6 3177.35
4 7 3412.21
4 8 3840.8
4 9 3501.65
4 10 3330.37
4 11 36437.5
4 12 4201.02
4 13 3238.65
4 14 3509.42
4 15 3282.4
4 16 3959.41
4 17 3421.52
4 18 3197.44
4 19 3799.87
4 20 3002.66
4 21 2787.56
4 22 2868.02
4 23 2959.47
4 24 2811.13
4 25 2945.34
4 26 2951.83
4 27 2891.53
4 28 2577.27
4 29 2738.43
4 30 2960.64
4 31 2906.9
4 32 3042.56
4 33 3105.51
4 34 3559.58
4 35 3384.29
4 36 2661.95
4 37 3133.28
4 38 2676.94
4 39 3736.25
4 40 3218.82
4 41 3281.78
4 42 3492.44
4 43 2981.24
4 44 3317.45
4 45 3357.03
4 46 3371.93
4 47 2995.94
4 48 15661.5
4 49 4055.81
4 50 8762.38

5 1 2695.19
5 2 3287.14
5 3 3152.51
5 4 2913.72
5 5 3394.78
5 6 3743.59
5 7 2884.18
5 8 3101.61
5 9 2896.87
5 10 2968.09
5 11 8240.19
5 12 3479.21
5 13 2617.38
5 14 2950.57
5 15 3425.57
5 16 2362.46
5 17 2667.06
5 18 2617.52
5 19 3692.73
5 20 2839.26
5 21 2890.36
5 22 2542.85
5 23 2769.74
5 24 2766.15
5 25 2868.24
5 26 2484.41
5 27 2580.63
5 28 2893.92
5 29 2409.22
5 30 2447.52
5 31 2623.77
5 32 2835.03
5 33 2746.79
5 34 2794.59
5 35 2593.32
5 36 2684.4
5 37 2518.49
5 38 3025.18
5 39 2979.05
