//X,Y,Z
1 1 182875
1 2 193053
1 3 257223
1 4 246884
1 5 197811
1 6 216733
1 7 181660
1 8 255878
1 9 602554
1 10 237538
1 11 573482
1 12 410722
1 13 236779
1 14 204158
1 15 277637
1 16 297371
1 17 2.01599e+06
1 18 5.31845e+06
1 19 585328
1 20 8.65113e+06
1 21 486530
1 22 373387
1 23 481237
1 24 450411
1 25 1.38417e+08
1 26 9.13445e+07
1 27 1.50674e+06
1 28 1.53825e+11
1 29 2.61264e+12
1 30 3.60878e+06
1 31 1.35073e+08
1 32 531572
1 33 387460
1 34 395671
1 35 379567
1 36 375694
1 37 516231
1 38 305759
1 39 543004
1 40 5.09743e+06
1 41 770991
1 42 390472
1 43 516967
1 44 354146
1 45 1.15238e+06
1 46 606483
1 47 9.16149e+06
1 48 284222
1 49 518672
1 50 438815

2 1 1.96122e+18
2 2 8.19516e+14
2 3 1.57611e+15
2 4 1.37156e+14
2 5 1.00439e+15
2 6 1.03863e+15
2 7 4.16463e+16
2 8 1.095e+16
2 9 1.38653e+14
2 10 1.54746e+16
2 11 4.70321e+16
2 12 1.00194e+14
2 13 9.7699e+15
2 14 2.43165e+15
2 15 1.71431e+15
2 16 2.71977e+16
2 17 1.49478e+14
2 18 5.31774e+13
2 19 8.1692e+13
2 20 1.68117e+14
2 21 9.87927e+17
2 22 1.24423e+14
2 23 3.97386e+15
2 24 4.23256e+14
2 25 9.8472e+14
2 26 4.76291e+14
2 27 1.42538e+15
2 28 8.31251e+17
2 29 9.42342e+13
2 30 7.8142e+15
2 31 6.55701e+13
2 32 5.4813e+15
2 33 1.23113e+19
2 34 5.83406e+16
2 35 7.53069e+15
2 36 2.25681e+16
2 37 2.21978e+15
2 38 5.38239e+14
2 39 2.86381e+16
2 40 1.4962e+17
2 41 2.08615e+15
2 42 3.75847e+15
2 43 4.12997e+16
2 44 9.59496e+14
2 45 6.89563e+15
2 46 2.66037e+13
2 47 1.6978e+15
2 48 1.70206e+15
2 49 3.0417e+16
2 50 2.50333e+17

3 1 8.27195e+11
3 2 7.39482e+12
3 3 7.63155e+11
3 4 1.65889e+14
3 5 1.05945e+15
3 6 2.41551e+13
3 7 4.06343e+14
3 8 3.28797e+14
3 9 1.55585e+13
3 10 1.22412e+12
3 11 2.1977e+12
3 12 6.73852e+13
3 13 2.19135e+13
3 14 4.49479e+12
3 15 3.80029e+11
3 16 9.63788e+11
3 17 1.20463e+17
3 18 2.05459e+13
3 19 9.28899e+12
3 20 2.937e+13
3 21 2.83132e+15
3 22 6.68228e+12
3 23 1.75201e+14
3 24 8.16899e+13
